match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND
875736,9906,9783,2010/2011,12/11/10 0:00,HOME_WIN,72,85,73.75,78.75,78,80,70.8,80.8,0.75,0.25,0,0.588235294,0.5,0.243243243,0.166666667,0
875740,8661,8696,2010/2011,12/12/10 0:00,AWAY_WIN,73,77.5,72.75,73.6,75,78,73.8,74.33333333,0.75,0,0.25,0.611111111,0.666666667,0.263157895,0,0
875741,10205,8661,2010/2011,12/18/10 0:00,HOME_WIN,77.5,81.5,74.4,77,78,83,74.33333333,79.66666667,0.333333333,0.333333333,0.333333333,0.648648649,0.857142857,0.1875,0.2,0
875742,9865,8305,2010/2011,12/19/10 0:00,AWAY_WIN,75.33333333,74,75.2,71,74,82,77.5,73.83333333,0.5,0,0.5,0.323529412,0,0.205882353,0.285714286,0
875744,8633,8302,2010/2011,12/19/10 0:00,HOME_WIN,81,86,76.6,82,81,88,77,82.75,0.5,0.5,0,0.861111111,1,0.4,0.333333333,0.5
875745,8371,8394,2010/2011,12/19/10 0:00,DRAW,73,69,71.33333333,75.75,74,75,71.83333333,74,1,0,0,0.413793103,0.571428571,0.111111111,0,0
875747,8560,10267,2010/2011,12/18/10 0:00,AWAY_WIN,81,75,77.25,74.25,79,79,79.25,74.5,0.599523809,0.380476191,0.02,0.714285714,0.714285714,0.333333333,0.428571429,0.456666667
875748,8558,8634,2010/2011,12/18/10 0:00,AWAY_WIN,89,78,84.25,75,85,82,84.5,75.83333333,0.25,0.5,0.25,0.5,1,0.818181818,1,0.5
875749,8581,8315,2010/2011,12/18/10 0:00,AWAY_WIN,83,72,73.33333333,71.33333333,81,72,75,71.5,0.256926407,0.743073593,0,0.6,0.6,0.176470588,0,0.586666667
875751,9783,9869,2010/2011,12/18/10 0:00,DRAW,74.5,0,74,74.25,75,78,72.75,74.16666667,0,0.666666667,0.333333333,0.484848485,0.333333333,0.185185185,0,0.5
875753,9864,9906,2010/2011,12/19/10 0:00,AWAY_WIN,85,73.5,78.4,71.5,80,70,79.75,72.5,0.5,0,0.5,0.366666667,0.285714286,0.256410256,0.285714286,0
875758,10205,9865,2010/2011,1/3/11 0:00,HOME_WIN,75,79,69.66666667,74.5,82,83,74.33333333,79.66666667,0.333333333,0.333333333,0.333333333,0.657894737,0.875,0.128205128,0.25,0
875759,8305,8633,2010/2011,1/3/11 0:00,AWAY_WIN,86,75.33333333,81,75.8,88,74,83.66666667,77.5,0.25,0.75,0,0.485714286,0.625,0.615384615,0.714285714,0.5
875760,8302,8371,2010/2011,1/2/11 0:00,HOME_WIN,73,79,72.8,76.6,75,81,72.75,80,0.5,0,0.5,0.5,0.375,0.058823529,0,0
875761,8394,8560,2010/2011,1/3/11 0:00,HOME_WIN,75,73,72.75,71.33333333,79,74,72.25,71.5,0.45,0.55,0,0.315789474,0.142857143,0.285714286,0.285714286,0
875762,10267,8558,2010/2011,1/2/11 0:00,HOME_WIN,78,80.5,72.33333333,77.25,82,76,75.83333333,78.25,0.666666667,0.333333333,0,0.578947368,0.571428571,0.181818182,0.142857143,0
875765,8315,9783,2010/2011,1/2/11 0:00,AWAY_WIN,72,79.5,74.75,70,78,81,72.6,75.33333333,0,1,0,0.558823529,0.75,0.236842105,0.142857143,1
875767,9869,9864,2010/2011,1/2/11 0:00,AWAY_WIN,73.5,73.5,73.2,74,67,71,72,73.75,0,0,1,0.413793103,0.25,0.233333333,0.285714286,0
875769,9906,8696,2010/2011,1/3/11 0:00,DRAW,73,80,72.4,78.8,75,80,73.75,76.33333333,0.25,0.25,0.5,0.6,0.571428571,0.282051282,0.125,0
875782,8661,9865,2010/2011,1/9/11 0:00,HOME_WIN,75,75,71,73.6,82,78,73.66666667,73.25,0.666666667,0,0.333333333,0.594594595,0.5,0.125,0.222222222,0
875785,8633,10205,2010/2011,1/9/11 0:00,HOME_WIN,79,86,74.5,81.25,83,88,79.66666667,83.75,0.75,0.25,0,0.864864865,1,0.225806452,0.428571429,0
875787,8371,8305,2010/2011,1/9/11 0:00,DRAW,76,73,75.8,74,74,75,76.33333333,73,0.333333333,0.666666667,0,0.4,0.5,0.228571429,0.375,0
875788,8560,8302,2010/2011,1/8/11 0:00,AWAY_WIN,83,76,77.25,72.5,81,79,79.4,72.8,0.296666667,0.661111111,0.042222222,0.625,0.625,0.388888889,0.285714286,0.456666667
875791,8558,8394,2010/2011,1/9/11 0:00,HOME_WIN,73,78,68.5,72.66666667,74,82,71.28571429,75.83333333,0,1,0,0.485714286,0.857142857,0.105263158,0,0
875795,9783,8634,2010/2011,1/8/11 0:00,AWAY_WIN,89,0,82.8,74.75,85,78,83.66666667,71,0,1,0,0.470588235,0.285714286,0.823529412,1,1
875796,9864,8315,2010/2011,1/8/11 0:00,DRAW,79.5,73.5,74.33333333,74.5,81,76,75,74.25,0,0.25,0.75,0.35483871,0.25,0.2,0.142857143,0
875797,8696,9869,2010/2011,1/9/11 0:00,DRAW,74.5,70.5,71.4,74.33333333,71,75,71,71,1,0,0,0.277777778,0.571428571,0.178571429,0,0
875809,9865,8633,2010/2011,1/16/11 0:00,DRAW,89,74,81.25,69.66666667,88,82,83.4,74.4,0,0.75,0.25,0.314285714,0,0.625,0.75,0.5
875810,10205,8371,2010/2011,1/15/11 0:00,HOME_WIN,73,79,71,74.33333333,75,83,73.2,78.2,0,0.333333333,0.666666667,0.666666667,0.888888889,0.057142857,0,1
875812,8305,8560,2010/2011,1/15/11 0:00,AWAY_WIN,75,75,72.5,75.8,79,74,74,76.33333333,0.223809524,0.268253968,0.507936508,0.472222222,0.555555556,0.25,0.25,0.496666667
875813,8302,8558,2010/2011,1/15/11 0:00,AWAY_WIN,70,83,75,77.6,82,71,75.83333333,80,0.5,0.25,0.25,0.511627907,0.444444444,0.176470588,0.125,0
875814,8394,8581,2010/2011,1/15/11 0:00,HOME_WIN,69.66666667,73,72.33333333,71.33333333,72,74,70.5,72,0.5,0,0.5,0.35,0.25,0.166666667,0.166666667,0
875816,10267,9783,2010/2011,1/16/11 0:00,HOME_WIN,72,81.5,74.75,76.33333333,78,76,71.2,77.2,0.5,0,0.5,0.58974359,0.625,0.256410256,0.25,0
875817,8634,9864,2010/2011,1/16/11 0:00,HOME_WIN,74,89,72.5,84.25,76,85,74.25,84.5,1,0,0,0.838709677,0.857142857,0.258064516,0.375,0.04
875818,8315,8696,2010/2011,1/15/11 0:00,HOME_WIN,73,79.5,73.25,74.33333333,75,81,73.8,75,0.75,0,0.25,0.542857143,0.666666667,0.275,0.111111111,0
875820,9906,8661,2010/2011,1/17/11 0:00,HOME_WIN,75,0,73,77,78,80,72.66666667,79.4,0.25,0.5,0.25,0.583333333,0.5,0.181818182,0.166666667,0
875490,9869,8661,2010/2011,9/12/10 0:00,HOME_WIN,78.5,73.5,73.66666667,75.25,78,77,71,74.5,0.666666667,0.333333333,0,0.476190476,0.384354101,0.185185185,0.131610427,0
875494,8315,9906,2010/2011,9/11/10 0:00,AWAY_WIN,84,82,78,76,78,81,81.5,75.5,0.5,0.5,0,0.5,0.606678371,0.25,0.372576097,0.5
875496,8634,10278,2010/2011,9/11/10 0:00,AWAY_WIN,76.5,89,71,82.25,74,85,70.5,81.5,0.33,0.33,0.33,0.833333333,0.788704438,0.41462585,0.41462585,0.41462585
875497,10267,8696,2010/2011,9/11/10 0:00,HOME_WIN,74,79,73.5,76.66666667,74,79,73.8,79.33333333,0.5,0.25,0.25,0.580645161,0.620115561,0.322580645,0.076727103,0.5
875498,8394,9864,2010/2011,9/12/10 0:00,AWAY_WIN,67.33333333,73,74,73,75,78,72,73.33333333,0.5,0.5,0,0.416666667,0.27589815,0.217391304,0.421492132,1
875500,8302,9783,2010/2011,9/12/10 0:00,DRAW,0,80,76,79,69,83,74.16666667,79.2,0.5,0.25,0.25,0.529411765,0.398819184,0.258064516,0.12958321,0
875503,8305,8581,2010/2011,9/12/10 0:00,HOME_WIN,70.66666667,76,73.5,76.8,74,75,71.4,73.33333333,0.393333333,0.321111111,0.285555555,0.444444444,0.541361961,0.223091385,0.221990113,0.196666667
875506,10205,8558,2010/2011,9/12/10 0:00,HOME_WIN,77,81,73.25,73,82,83,73.8,79.42857143,0,0,1,0.6,0.861197343,0.192307692,0.146382285,0
875510,9865,8560,2010/2011,9/13/10 0:00,DRAW,74,72,71,71,75,82,72,75,0.25,0.375,0.375,0.407407407,0.068459981,0.213158851,0.204949045,0
875513,8633,8371,2010/2011,9/11/10 0:00,HOME_WIN,73,85.66666667,75.25,82.66666667,75,89,74.6,83,0.5,0,0.5,0.827586207,0.956568987,0.076923077,0.018720135,0
875821,9869,9906,2010/2011,1/23/11 0:00,HOME_WIN,75,74.5,77,72.25,80,71,79.66666667,72.5,0,1,0,0.4,0.222222222,0.275,0.375,0
875824,8315,10278,2010/2011,1/24/11 0:00,HOME_WIN,77,79.5,73.75,74.33333333,76,81,70.5,75.6,0.33,0.33,0.33,0.555555556,0.7,0.25,0.25,0.41462585
875826,8634,8696,2010/2011,1/22/11 0:00,HOME_WIN,73,89,73.5,82,75,85,73,83.2,0.8,0,0.2,0.84375,0.875,0.268292683,0.1,0
875828,10267,9864,2010/2011,1/22/11 0:00,HOME_WIN,76.5,80.5,75,76.25,76,76,74.25,77.5,0.666666667,0,0.333333333,0.6,0.666666667,0.25,0.333333333,0
875830,8394,9783,2010/2011,1/23/11 0:00,HOME_WIN,72,71,74.75,71.25,78,74,71.8,71.5,0,0,1,0.380952381,0.333333333,0.25,0.222222222,0
875833,8302,8581,2010/2011,1/22/11 0:00,HOME_WIN,71.25,81,71,75.8,72,81,71.33333333,80,0.268571429,0.379047619,0.352380952,0.5,0.4,0.142857143,0.142857143,0.09
875836,8305,8558,2010/2011,1/23/11 0:00,AWAY_WIN,74,75.33333333,74.75,75.6,82,74,76.2,76,0.25,0.25,0.5,0.459459459,0.5,0.2,0.222222222,0
875838,10205,8560,2010/2011,1/23/11 0:00,HOME_WIN,75,79,72.5,74.33333333,79,83,73,80.4,0,1,0,0.675,0.9,0.333333333,0.333333333,0
875841,9865,8371,2010/2011,1/23/11 0:00,HOME_WIN,72.5,74,70,69.75,75,82,73.2,75.5,0.5,0.25,0.25,0.305555556,0,0.055555556,0,0
875847,8661,9869,2010/2011,1/29/11 0:00,AWAY_WIN,74.5,77.5,72.25,71.83333333,71,78,72.5,74,0.25,0.75,0,0.605263158,0.6,0.172413793,0,0.5
875852,9906,8315,2010/2011,1/30/11 0:00,AWAY_WIN,79.5,85,74.33333333,78.8,81,80,75.6,80.75,0.6,0.4,0,0.594594595,0.555555556,0.194444444,0.125,0.5
875855,8696,10267,2010/2011,1/31/11 0:00,DRAW,80.5,71.5,76.66666667,73.66666667,76,75,77.8,73,0.2,0.6,0.2,0.27027027,0.5,0.351351351,0.5,1
875857,9864,8394,2010/2011,1/29/11 0:00,AWAY_WIN,69,76.5,70,72.6,74,76,73,74,1,0,0,0.34375,0.222222222,0.1,0,1
875858,9783,8302,2010/2011,1/29/11 0:00,DRAW,78.66666667,72,76,73,81,78,78,71.4,0.2,0.4,0.4,0.457142857,0.25,0.405405405,0.375,0.5
875860,8581,8305,2010/2011,1/29/11 0:00,HOME_WIN,75.33333333,71.25,75.8,72,74,72,72.5,71.33333333,0,1,0,0.5,0.5,0.222222222,0.333333333,0.256666667
875861,8558,10205,2010/2011,1/30/11 0:00,AWAY_WIN,79,74,73.5,72.25,83,82,80.33333333,76.2,0,0.25,0.75,0.5,0.875,0.21875,0.375,0
875863,8560,9865,2010/2011,1/29/11 0:00,HOME_WIN,74,74,69.75,71.75,82,79,75.25,74,0,0,1,0.555555556,0.555555556,0.12195122,0.2,0
875866,8371,8633,2010/2011,1/30/11 0:00,HOME_WIN,86,72.66666667,81.25,72,88,75,82.75,73.25,0,0.666666667,0.333333333,0.387096774,0.444444444,0.609756098,0.666666667,0
875871,8315,9869,2010/2011,2/5/11 0:00,HOME_WIN,74.5,79.5,72.25,71.5,71,81,72.5,75.33333333,0,0.25,0.75,0.567567568,0.727272727,0.2,0.1,1
875873,8634,9906,2010/2011,2/5/11 0:00,HOME_WIN,85,89,77.66666667,83.66666667,80,85,78.33333333,83.2,0.666666667,0.333333333,0,0.848484848,0.888888889,0.268292683,0.333333333,0
875878,8394,8696,2010/2011,2/5/11 0:00,DRAW,70,69,72.75,71.33333333,75,74,73.8,72,0,0.333333333,0.666666667,0.409090909,0.4,0.261904762,0.090909091,0
875881,8302,9864,2010/2011,2/6/11 0:00,DRAW,76.5,83,73.75,75.8,76,81,70,79.5,0.25,0.25,0.5,0.511111111,0.454545455,0.242424242,0.3,0.5
875883,8305,9783,2010/2011,2/5/11 0:00,HOME_WIN,72,74,73,75.8,78,74,72.2,74.5,0,0.5,0.5,0.447368421,0.454545455,0.243902439,0.2,1
875885,10205,8581,2010/2011,2/5/11 0:00,AWAY_WIN,69.33333333,81.5,72,73.5,72,83,71.33333333,80.33333333,1,0,0,0.682926829,0.909090909,0.125,0.125,0.791666667
875888,9865,8558,2010/2011,2/5/11 0:00,HOME_WIN,74,74,70.75,69,82,82,76.2,74.4,0,0.8,0.2,0.324324324,0.1,0.222222222,0.3,1
875891,8633,8560,2010/2011,2/6/11 0:00,HOME_WIN,74,86,72.5,79.75,79,88,74,84.5,1,0,0,0.868421053,1,0.3,0.3,0
875893,8371,8661,2010/2011,2/5/11 0:00,DRAW,80,72.66666667,73,74.33333333,78,75,72.75,73.25,0.25,0.5,0.25,0.40625,0.5,0.176470588,0.142857143,0
875895,8661,8315,2010/2011,2/14/11 0:00,HOME_WIN,79.5,77.5,74.33333333,73.6,81,78,75.6,74.33333333,0.5,0.5,0,0.58974359,0.5,0.216216216,0.222222222,0
875897,9869,8634,2010/2011,2/12/11 0:00,DRAW,89,74.5,82.75,71.75,85,71,83,71.75,0,1,0,0.419354839,0.3,0.828571429,1,1
875900,9906,10267,2010/2011,2/12/11 0:00,AWAY_WIN,81.5,85,76.5,76.5,76,80,77.25,79.4,0.4,0.2,0.4,0.578947368,0.5,0.342105263,0.444444444,0
875904,8696,8302,2010/2011,2/12/11 0:00,HOME_WIN,79,70,75.66666667,72.75,81,75,80.33333333,73.8,0.4,0.2,0.4,0.263157895,0.444444444,0.394736842,0.333333333,0.5
875906,9864,8305,2010/2011,2/13/11 0:00,DRAW,74,76.5,75.8,73.75,74,67,74.5,70,1,0,0,0.333333333,0.2,0.216216216,0.3,0
875908,9783,10205,2010/2011,2/13/11 0:00,HOME_WIN,81,75,74.33333333,74.5,83,78,79.16666667,72,0.333333333,0.666666667,0,0.444444444,0.222222222,0.242424242,0.444444444,0
875911,8581,9865,2010/2011,2/13/11 0:00,HOME_WIN,74,71.25,69.75,72,82,72,75.25,70.33333333,1,0,0,0.571428571,0.571428571,0.119047619,0.181818182,0
875914,8558,8633,2010/2011,2/13/11 0:00,AWAY_WIN,86,74,81.33333333,68.66666667,88,82,83.2,75.83333333,0,1,0,0.486486486,0.777777778,0.595238095,0.6,1
875915,8560,8371,2010/2011,2/13/11 0:00,HOME_WIN,72.5,74,73.25,72.75,75,79,75,73,0,1,0,0.6,0.6,0.054054054,0,0
875919,8634,8315,2010/2011,2/20/11 0:00,HOME_WIN,83,89,75.75,83.5,81,73,75.2,84.5,1,0,0,0.852941176,0.9,0.210526316,0.2,0
875921,10267,9869,2010/2011,2/19/11 0:00,DRAW,73.5,80,72.75,77.25,71,76,72,78.4,0.25,0.25,0.5,0.609756098,0.7,0.193548387,0.090909091,0.5
875925,8394,9906,2010/2011,2/19/11 0:00,AWAY_WIN,85,71,77.5,70.8,80,74,77.6,70.33333333,0,0.5,0.5,0.391304348,0.363636364,0.261904762,0.3,0
875931,8305,8696,2010/2011,2/20/11 0:00,AWAY_WIN,70,74,73.25,76,75,74,73.8,74.33333333,0.5,0.25,0.25,0.461538462,0.5,0.255813953,0.083333333,0.5
875932,10205,9864,2010/2011,2/20/11 0:00,DRAW,73.5,79.66666667,73.75,73.5,73,83,69,79.8,0.5,0.25,0.25,0.666666667,0.833333333,0.235294118,0.272727273,0.5
875933,9865,9783,2010/2011,2/20/11 0:00,DRAW,75,74,74.5,68.33333333,78,82,72,73.8,0.333333333,0.333333333,0.333333333,0.342105263,0.181818182,0.238095238,0.181818182,0
875937,8371,8558,2010/2011,2/20/11 0:00,HOME_WIN,74,73,70.25,72.33333333,82,75,76.2,73.5,0.333333333,0.666666667,0,0.393939394,0.454545455,0.216216216,0.272727273,0
875939,8560,8661,2010/2011,2/21/11 0:00,HOME_WIN,75,74,73,72.75,78,79,74.33333333,74.5,0.5,0.5,0,0.636363636,0.636363636,0.171428571,0.125,0
875690,8661,8634,2010/2011,2/26/11 0:00,AWAY_WIN,89,77.5,81.66666667,73.83333333,73,78,82,76,0,1,0,0.6,0.571428571,0.805555556,0.9,1
875693,8315,10267,2010/2011,2/27/11 0:00,AWAY_WIN,81.5,79.5,77,73.25,76,81,79.25,74.75,0,1,0,0.578947368,0.75,0.358974359,0.5,1
875700,9869,8394,2010/2011,2/26/11 0:00,DRAW,73,74.5,71.33333333,72.75,71,71,72,72,0.333333333,0,0.666666667,0.40625,0.272727273,0.142857143,0.111111111,0
875702,9906,8302,2010/2011,2/26/11 0:00,DRAW,81,85,75.2,78.25,71,80,80.33333333,77.6,0.25,0.75,0,0.564102564,0.454545455,0.384615385,0.3,0.5
875712,8696,10205,2010/2011,2/27/11 0:00,DRAW,79,71.5,72,72.75,83,75,75.8,73.5,0,1,0,0.282051282,0.5,0.235294118,0.4,1
875713,9864,9865,2010/2011,2/28/11 0:00,HOME_WIN,74,72.66666667,69.75,75.75,82,73,74.5,70.66666667,0.25,0.5,0.25,0.323529412,0.181818182,0.11627907,0.166666667,0.5
875716,9783,8633,2010/2011,2/26/11 0:00,DRAW,86,72,82,74.5,88,78,84.5,73.8,0.2,0.8,0,0.459459459,0.3,0.604651163,0.636363636,0.5
875720,8581,8371,2010/2011,2/27/11 0:00,HOME_WIN,73,71.25,72.33333333,72,75,72,73.5,70.33333333,0,0,1,0.625,0.625,0.052631579,0,0.388888889
875724,8558,8560,2010/2011,2/26/11 0:00,HOME_WIN,74,72,73,69,79,82,70.25,76.75,0,1,0,0.473684211,0.7,0.272727273,0.272727273,0.09
875734,10267,8634,2010/2011,3/2/11 0:00,AWAY_WIN,89,81,82.2,76.25,73,76,85,78.8,0,0.6,0.4,0.595238095,0.636363636,0.810810811,0.909090909,0
875737,8394,8315,2010/2011,3/2/11 0:00,HOME_WIN,83,73,72,72,81,71,75.66666667,73.2,0,0.5,0.5,0.375,0.333333333,0.205128205,0.181818182,0
875739,8302,9869,2010/2011,3/1/11 0:00,HOME_WIN,69,81,70.8,75.2,71,71,72.5,80.33333333,0.5,0.5,0,0.5,0.416666667,0.1875,0.083333333,0
875743,8305,9906,2010/2011,3/2/11 0:00,DRAW,85,74.66666667,75.75,74.5,80,74,79.2,76,0.25,0.5,0.25,0.45,0.461538462,0.279069767,0.363636364,0.5
875750,9865,8696,2010/2011,3/3/11 0:00,DRAW,71.5,75,74.33333333,69,75,82,73.4,73.8,0.4,0.2,0.4,0.333333333,0.166666667,0.272727273,0.153846154,0
875752,8633,9864,2010/2011,3/3/11 0:00,HOME_WIN,69.5,86,72.2,81.25,73,88,70.33333333,83.75,0.75,0,0.25,0.871794872,1,0.228571429,0.25,0
875755,8371,9783,2010/2011,3/2/11 0:00,DRAW,72,69,73.25,74.5,78,75,73.4,74.14285714,0.25,0.25,0.5,0.411764706,0.5,0.23255814,0.166666667,0
875756,8560,8581,2010/2011,3/2/11 0:00,DRAW,70.25,74,72,72.75,72,79,71.66666667,74.5,0,1,0,0.666666667,0.666666667,0.222222222,0.222222222,0.256666667
875757,8558,8661,2010/2011,3/1/11 0:00,AWAY_WIN,77,72,74.16666667,70.25,78,82,69.5,76.25,0,0.666666667,0.333333333,0.487179487,0.727272727,0.166666667,0.111111111,0
875772,8661,10267,2010/2011,3/5/11 0:00,AWAY_WIN,79.66666667,77,77.2,73.6,76,78,81,74,0.5,0.25,0.25,0.585365854,0.5,0.375,0.545454545,0
875774,8634,8394,2010/2011,3/5/11 0:00,HOME_WIN,73,90,70.2,82.75,71,85,72,81.4,1,0,0,0.857142857,0.909090909,0.136363636,0.1,0
875776,8315,8302,2010/2011,3/6/11 0:00,HOME_WIN,81,79.5,76.2,74.33333333,71,81,80.33333333,75.6,0,0.75,0.25,0.564102564,0.692307692,0.375,0.272727273,1
875778,9869,8305,2010/2011,3/6/11 0:00,HOME_WIN,74.66666667,75,74.5,72.75,74,71,76,72.25,0.333333333,0.333333333,0.333333333,0.393939394,0.25,0.210526316,0.272727273,0
875781,9906,10205,2010/2011,3/5/11 0:00,HOME_WIN,81.5,85,74.33333333,79.5,83,80,80.4,80.2,0,0.75,0.25,0.55,0.416666667,0.228571429,0.363636364,1
875786,8696,8633,2010/2011,3/6/11 0:00,AWAY_WIN,83,74.5,82.66666667,71.33333333,88,75,82.6,73.2,0,1,0,0.275,0.454545455,0.590909091,0.583333333,1
875789,9864,8371,2010/2011,3/6/11 0:00,AWAY_WIN,73,72.66666667,70.5,75.75,75,73,74,71.33333333,0.666666667,0.333333333,0,0.342857143,0.25,0.051282051,0,0
875792,9783,8560,2010/2011,3/7/11 0:00,HOME_WIN,70.5,72,73.5,71,79,78,73.25,73.4,0,1,0,0.447368421,0.272727273,0.25,0.25,0.277777778
875793,8581,8558,2010/2011,3/6/11 0:00,HOME_WIN,72,71.25,70.2,72.33333333,82,72,77,71.66666667,0,1,0,0.666666667,0.666666667,0.210526316,0.25,0
875815,10205,9869,2010/2011,3/13/11 0:00,DRAW,75,81.5,71,74.33333333,71,83,72.25,80.4,0.333333333,0.333333333,0.333333333,0.651162791,0.769230769,0.181818182,0.076923077,0
875823,8394,10267,2010/2011,3/12/11 0:00,HOME_WIN,80,73,76.6,71.33333333,76,71,77.33333333,71.83333333,0.5,0,0.5,0.4,0.384615385,0.390243902,0.583333333,0
875829,8302,8634,2010/2011,3/13/11 0:00,DRAW,89,79,82,76.66666667,85,71,84.5,80,0,1,0,0.510638298,0.461538462,0.815789474,0.916666667,1
875832,8305,8315,2010/2011,3/14/11 0:00,DRAW,79.5,76,73.25,75.25,81,74,76.25,75.5,0.4,0.2,0.4,0.43902439,0.428571429,0.2,0.166666667,0
875835,9865,9906,2010/2011,3/12/11 0:00,DRAW,85,74,79.25,69.5,80,82,80.2,73.75,0,0.25,0.75,0.325,0.153846154,0.272727273,0.333333333,0
875844,8371,8696,2010/2011,3/13/11 0:00,HOME_WIN,71.5,73,72.75,74.33333333,75,75,75,74.5,0,0.75,0.25,0.4,0.461538462,0.266666667,0.142857143,1
875846,8560,9864,2010/2011,3/13/11 0:00,AWAY_WIN,73.5,74,72.25,72.75,73,79,69.75,74.5,1,0,0,0.615384615,0.615384615,0.222222222,0.230769231,0.496666667
875851,8581,8661,2010/2011,3/13/11 0:00,DRAW,75,71.25,74.6,72.33333333,78,72,72.75,71.66666667,0,0.166666667,0.833333334,0.7,0.7,0.189189189,0.2,0
875859,8558,9783,2010/2011,3/13/11 0:00,HOME_WIN,70,70,72.66666667,71,78,82,71.16666667,76.2,0.75,0.25,0,0.475,0.666666667,0.227272727,0.153846154,0
875862,8661,8394,2010/2011,3/19/11 0:00,HOME_WIN,73,77,71.25,73.6,71,78,72.6,73,0,0.5,0.5,0.571428571,0.444444444,0.130434783,0.090909091,0
875864,10267,8302,2010/2011,3/20/11 0:00,AWAY_WIN,79,80,75.8,76.6,71,76,80.25,80.33333333,0.4,0.4,0.2,0.581395349,0.583333333,0.365853659,0.25,0
875868,8634,8305,2010/2011,3/19/11 0:00,HOME_WIN,77,89,75.33333333,81.8,74,85,74.33333333,84,1,0,0,0.861111111,0.916666667,0.205128205,0.25,0
875874,8315,10205,2010/2011,3/20/11 0:00,AWAY_WIN,79,79.5,73.5,73.25,83,81,80.75,76,0.333333333,0.666666667,0,0.575,0.714285714,0.222222222,0.333333333,0
875877,9869,9865,2010/2011,3/20/11 0:00,HOME_WIN,70,75,69.5,72.75,82,75,74.8,72.25,0.5,0.25,0.25,0.411764706,0.307692308,0.113636364,0.153846154,0
875880,9906,8633,2010/2011,3/19/11 0:00,AWAY_WIN,86,85,82,79.5,88,80,83.5,80.2,0,0.75,0.25,0.56097561,0.461538462,0.6,0.615384615,1
875887,8696,8560,2010/2011,3/20/11 0:00,HOME_WIN,74,74.5,73.4,73,79,75,74,73,0,1,0,0.268292683,0.416666667,0.230769231,0.230769231,0
875890,9864,8558,2010/2011,3/20/11 0:00,HOME_WIN,72,73.5,69.25,75.75,82,73,76,69.75,0,1,0,0.333333333,0.230769231,0.205128205,0.230769231,0.286666667
875892,9783,8581,2010/2011,3/20/11 0:00,AWAY_WIN,73.66666667,72,71.33333333,74.25,72,78,72.25,73.8,1,0,0,0.461538462,0.333333333,0.2,0.2,0.888888889
875520,9869,8315,2010/2011,9/18/10 0:00,DRAW,82,73.5,76,75.25,81,77,73.66666667,74.5,0.333333333,0,0.666666667,0.5,1,0.214285714,0.126979816,0
875521,9906,8634,2010/2011,9/19/10 0:00,AWAY_WIN,89,84,85.33333333,78.6,85,78,83.2,81.5,0.5,0.5,0,0.620689655,1,0.777777778,1,0
875524,10278,10267,2010/2011,9/19/10 0:00,AWAY_WIN,82,76.5,77.5,71,79,74,78.75,70.5,0.33,0.33,0.33,0.379613095,0.379613095,0.333333333,1,0.346409074
875526,8696,8394,2010/2011,9/19/10 0:00,HOME_WIN,76,73,73,74.66666667,78,74,74.16666667,73.5,0,0,1,0.2,0,0.153846154,0,0
875530,9864,8302,2010/2011,9/19/10 0:00,AWAY_WIN,77.5,66.66666667,78.6,74,83,75,77,74.5,0.333333333,0,0.666666667,0.375,0,0.413793103,0.358831322,0
875532,9783,8305,2010/2011,9/20/10 0:00,DRAW,76,0,76,76,75,69,72.66666667,74.16666667,0.666666667,0,0.333333333,0.5,0,0.178571429,0,0
875534,8581,10205,2010/2011,9/19/10 0:00,AWAY_WIN,81,71.33333333,73,71.33333333,83,74,79.42857143,72,0.572916667,0.427083333,0,0.514673673,0.531911038,0.16,0,0.729166667
875541,8558,9865,2010/2011,9/18/10 0:00,HOME_WIN,70,73.5,69,72.2,82,82,75.33333333,74,0.75,0,0.25,0.413793103,1,0.09375,0,0
875547,8560,8633,2010/2011,9/18/10 0:00,AWAY_WIN,87,72.5,82.66666667,71,89,75,82.8,73,0.018181818,0.910064935,0.071753247,1,1,0.575757576,0,0.803333333
875549,8661,8371,2010/2011,9/18/10 0:00,HOME_WIN,74,78.5,75.25,68.8,75,71,73.5,74.33333333,0.333333333,0.333333333,0.333333333,0.588235294,0,0.074074074,0,0
875896,8302,8394,2010/2011,4/3/11 0:00,HOME_WIN,73,79,70.75,76.2,74,71,72.8,80.25,0.666666667,0.333333333,0,0.5,0.428571429,0.125,0.083333333,0
875898,8305,10267,2010/2011,4/2/11 0:00,AWAY_WIN,80.33333333,75.5,76.4,74.5,79,74,80,72.75,0.25,0.75,0,0.428571429,0.4,0.380952381,0.538461538,0.5
875902,10205,8634,2010/2011,4/2/11 0:00,AWAY_WIN,88,79,82.5,73.5,85,83,80.6,80.75,0,0.6,0.4,0.636363636,0.714285714,0.794871795,0.846153846,1
