match_api_id,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating
1051751,9869,8315,2011/2012,10/30/11 0:00,DRAW,80.5,73,71.66666667,74.5,81,73,76.8,74
1051752,8560,8633,2011/2012,10/29/11 0:00,AWAY_WIN,88.5,74,82.8,70.8,89,77,85.33333333,71.5
1051753,9906,8394,2011/2012,10/30/11 0:00,HOME_WIN,78,86,74,78.25,75,73,72,79.2
1051754,10205,8370,2011/2012,10/29/11 0:00,HOME_WIN,71.5,76,68.5,75.5,71,84,67.75,79.8
1051755,8302,7878,2011/2012,10/31/11 0:00,AWAY_WIN,73,78,68.5,77.2,71,76,70.25,80
1051756,10267,8305,2011/2012,10/29/11 0:00,HOME_WIN,76.5,80,74.8,77,75,76,70.33333333,76.33333333
1051757,9864,8558,2011/2012,10/30/11 0:00,HOME_WIN,71,77,71.4,77.5,72,75,75.5,79.4
1051758,8634,8661,2011/2012,10/29/11 0:00,HOME_WIN,66,91,72.16666667,82.75,77,85,73,75.75
1051759,8370,8560,2011/2012,11/6/11 0:00,HOME_WIN,75,69,71,69,77,71,73.5,67.75
1051760,7878,8696,2011/2012,11/6/11 0:00,DRAW,63.5,73.33333333,69.33333333,68.5,74,71,72.4,68.66666667
1051761,8305,9906,2011/2012,11/6/11 0:00,HOME_WIN,86,75.66666667,78,75.25,73,75,79.6,71.66666667
1051762,8558,10205,2011/2012,11/6/11 0:00,DRAW,76,72.5,74,71.2,84,72,77.75,76
1051763,8661,8302,2011/2012,11/5/11 0:00,DRAW,78,73.33333333,77.2,72,76,77,79.25,70.5
1051764,8581,10267,2011/2012,11/5/11 0:00,AWAY_WIN,80.5,73.66666667,76.8,71.66666667,76,73,76,73
1051765,8603,9864,2011/2012,11/5/11 0:00,DRAW,77,74,77.5,70.8,75,70,79.4,64
1051766,8315,8634,2011/2012,11/6/11 0:00,DRAW,94,80.5,83.8,75.25,85,81,88.5,76.5
1051767,8633,8371,2011/2012,11/6/11 0:00,HOME_WIN,69.5,88.5,69.33333333,83,67,89,73.2,84.25
1051768,8394,9869,2011/2012,11/6/11 0:00,DRAW,73,78,73.25,73.33333333,73,75,74,72
1051769,8560,8558,2011/2012,11/20/11 0:00,DRAW,72.5,71.66666667,70.5,73.33333333,72,77,75.25,71.5
1051770,7878,8661,2011/2012,12/7/11 0:00,DRAW,68,72.33333333,71.5,71.5,77,74,71.75,73.33333333
1051771,9906,8581,2011/2012,11/20/11 0:00,HOME_WIN,74,77,71.66666667,77,73,73,72.6,79.4
1051772,10205,8603,2011/2012,11/19/11 0:00,HOME_WIN,74,76,70.8,74,70,84,64,77.75
1051773,8302,8315,2011/2012,11/20/11 0:00,AWAY_WIN,80.5,82,74.33333333,77.2,81,76,76,80
1051774,10267,8633,2011/2012,11/19/11 0:00,AWAY_WIN,88,82,82.8,77,89,81,84.33333333,76.5
1051775,8696,9864,2011/2012,11/21/11 0:00,AWAY_WIN,75.5,54,77.5,69.8,75,74,79,72.5
1051776,8634,8394,2011/2012,11/19/11 0:00,HOME_WIN,78,90,72.75,86.66666667,75,85,71,79.6
1051777,8371,8370,2011/2012,11/20/11 0:00,DRAW,69,69.5,68.5,72.33333333,71,67,67.75,73
1051778,9869,8305,2011/2012,11/20/11 0:00,HOME_WIN,76.5,73,73.8,73.25,75,73,71.66666667,74.4
1051779,8558,8371,2011/2012,11/27/11 0:00,AWAY_WIN,70,73,70.75,73.6,73,77,74,74
1051780,8661,8696,2011/2012,11/27/11 0:00,HOME_WIN,71,72.5,73,71.75,76,77,70.33333333,71.5
1051781,8581,9869,2011/2012,11/27/11 0:00,HOME_WIN,74,75,73.5,72,73,74,73.2,75
1051782,8603,8560,2011/2012,11/27/11 0:00,AWAY_WIN,73.66666667,76,71.5,71.5,78,73,72.66666667,72.25
1051783,8315,7878,2011/2012,11/27/11 0:00,AWAY_WIN,72,81,72.5,76.25,74,81,75,76
1051784,8633,9906,2011/2012,11/26/11 0:00,HOME_WIN,77,89,76.6,83.75,76,89,80.25,84.75
1051785,9864,10205,2011/2012,11/28/11 0:00,HOME_WIN,75,75,73.75,76.5,83,75,76.6,79.75
1051786,8394,8302,2011/2012,11/27/11 0:00,AWAY_WIN,81,76,76.8,72.75,78,78,79.25,71.6
1051787,8370,10267,2011/2012,11/26/11 0:00,AWAY_WIN,82,71,76.6,71.25,80,73,77,71.75
1051788,8305,8634,2011/2012,11/26/11 0:00,HOME_WIN,88.66666667,74.5,85,74.25,85,75,83,73.5
1051789,9906,8370,2011/2012,12/4/11 0:00,HOME_WIN,73,85,71.25,77,73,75,71.75,77.2
1051790,8696,10205,2011/2012,12/3/11 0:00,HOME_WIN,75,71,73.75,72.75,83,76,76.8,72
1051791,8302,8305,2011/2012,12/5/11 0:00,HOME_WIN,74.5,81,74.5,76.8,75,78,73.5,79.25
1051792,10267,8558,2011/2012,12/3/11 0:00,HOME_WIN,72.5,77,73.6,76.83333333,77,80,73.66666667,76.5
1051793,8634,8581,2011/2012,12/3/11 0:00,HOME_WIN,76,89.5,71.25,84,74,85,74.25,86.2
1051794,8371,8603,2011/2012,12/4/11 0:00,HOME_WIN,75,72,70.2,72.75,73,73,71.66666667,74
1051795,8661,8315,2011/2012,12/4/11 0:00,DRAW,80,67,76.25,73.2,81,77,75.4,71
1051796,9869,8633,2011/2012,12/3/11 0:00,AWAY_WIN,88.5,74,83.2,72.5,89,73,84.33333333,72.6
1051797,8560,9864,2011/2012,12/4/11 0:00,HOME_WIN,75,73.66666667,76.5,71.5,75,78,79.75,72.66666667
1051798,7878,8394,2011/2012,12/4/11 0:00,HOME_WIN,76,72,71,71.5,78,74,71.83333333,75
1051799,9864,8371,2011/2012,12/11/11 0:00,DRAW,72,75,70.33333333,75,73,75,72,79.75
1051800,8394,8661,2011/2012,12/11/11 0:00,AWAY_WIN,71.5,76,73.5,71,77,78,71,71
1051801,8370,9869,2011/2012,12/11/11 0:00,AWAY_WIN,74,73,72.75,69.75,73,73,73,69.5
1051802,10205,8560,2011/2012,12/11/11 0:00,DRAW,73.66666667,79,71.5,74.33333333,78,83,72.66666667,78.4
1051803,8305,7878,2011/2012,12/11/11 0:00,HOME_WIN,72,74.5,71.5,74.25,74,75,73.33333333,74.25
1051804,8558,9906,2011/2012,12/11/11 0:00,HOME_WIN,81,71.66666667,77.25,73.6,76,77,80,77
1051805,8581,8302,2011/2012,12/10/11 0:00,HOME_WIN,79.5,75,76.8,71.66666667,78,74,80.33333333,75
1051806,8603,10267,2011/2012,12/10/11 0:00,HOME_WIN,80,75,76,71.8,80,73,77,72.5
1051807,8315,8696,2011/2012,12/11/11 0:00,DRAW,0,80,72.75,76.25,76,81,71,75.4
1051808,8633,8634,2011/2012,12/10/11 0:00,AWAY_WIN,89.5,89,85.25,83.2,85,89,89,85.66666667
1051809,9869,8558,2011/2012,12/17/11 0:00,AWAY_WIN,74,74,72.75,70.75,77,73,76,73
1051810,8696,8560,2011/2012,12/18/11 0:00,DRAW,73.66666667,71,72,72.75,78,76,74,72
1051811,7878,8581,2011/2012,12/18/11 0:00,HOME_WIN,75,72,71.66666667,72.5,74,74,75,71.33333333
1051812,9906,8603,2011/2012,12/18/11 0:00,AWAY_WIN,74,85,71.5,77.2,73,76,71.25,80.25
1051813,8302,8633,2011/2012,12/17/11 0:00,AWAY_WIN,89,79.5,83,77.4,89,78,83.66666667,80.33333333
1051814,10267,9864,2011/2012,12/18/11 0:00,HOME_WIN,73.5,82,77.5,78,75,80,80.75,77.33333333
1051815,8315,8394,2011/2012,12/17/11 0:00,HOME_WIN,76,80,72.5,76.25,78,81,69,73.6
1051817,8371,10205,2011/2012,12/18/11 0:00,HOME_WIN,75,72,73,69.66666667,83,73,78.8,74.2
1051818,8661,8305,2011/2012,12/17/11 0:00,AWAY_WIN,73,71.5,74.75,73.5,75,77,73.66666667,71
1052019,8305,8315,2011/2012,1/8/12 0:00,DRAW,80,73,76.25,73.75,81,75,75.4,74
1052020,8581,8661,2011/2012,1/7/12 0:00,DRAW,76,77,71.8,71.33333333,77,74,71,73.83333333
1052021,8633,7878,2011/2012,1/7/12 0:00,HOME_WIN,72,87.66666667,72.5,80.75,74,89,75,84.66666667
1052022,8370,8302,2011/2012,1/8/12 0:00,HOME_WIN,81,73,75.83333333,71.25,78,70,77.66666667,71.75
1052023,8558,8634,2011/2012,1/8/12 0:00,DRAW,89.5,74,85.25,73.4,85,77,89,76.66666667
1052024,8603,9869,2011/2012,1/8/12 0:00,HOME_WIN,74,76,73.5,71.8,73,73,73,72
1052025,9864,9906,2011/2012,1/7/12 0:00,DRAW,81,73.5,77.4,76,76,75,79.66666667,79.75
1052026,10205,10267,2011/2012,1/8/12 0:00,DRAW,82,79,78,74.33333333,80,83,77.5,78.4
1052027,8560,8371,2011/2012,1/7/12 0:00,DRAW,72,73.66666667,69.66666667,71.33333333,73,78,72.6,70.75
1052028,8696,8394,2011/2012,1/7/12 0:00,HOME_WIN,76,70,74.5,72.75,78,76,70.14285714,71.5
1051819,8634,8603,2011/2012,1/15/12 0:00,HOME_WIN,73.5,89.5,71.8,84,73,85,72,86.2
1051820,8371,8696,2011/2012,1/15/12 0:00,AWAY_WIN,70,72,72.75,69.66666667,76,73,72,70.6
1051821,8661,8633,2011/2012,1/14/12 0:00,AWAY_WIN,89,72.5,83,72.8,89,77,84,71.33333333
1051822,9869,9864,2011/2012,1/15/12 0:00,HOME_WIN,75,74,75.8,68.5,75,73,81,72.2
1051823,7878,8370,2011/2012,1/14/12 0:00,AWAY_WIN,73,72.33333333,71.25,71.75,70,74,71.75,73
1051824,9906,10205,2011/2012,1/15/12 0:00,HOME_WIN,83,85,74.33333333,78,83,76,76.83333333,79.8
1051825,8394,8305,2011/2012,1/14/12 0:00,DRAW,73,76,73.75,71,75,78,74,71
1051826,8302,8558,2011/2012,1/14/12 0:00,DRAW,70.66666667,79.5,72,76.8,68,78,76.5,80
1051827,10267,8560,2011/2012,1/14/12 0:00,AWAY_WIN,73.5,77,71.33333333,76.6,78,80,72,77
1051828,8315,8581,2011/2012,1/15/12 0:00,HOME_WIN,77,81,71.75,76.25,74,81,74,76
1051612,10267,8696,2011/2012,8/27/11 0:00,HOME_WIN,69,81.5,66.5,75.66666667,74,76,71.4,78.5
1051613,9906,8371,2011/2012,8/28/11 0:00,DRAW,72,77,70,77.25,73,73,71.16666667,78.8
1051616,9869,8560,2011/2012,8/27/11 0:00,AWAY_WIN,70.5,73,71,74.5,77,73,73.5,71.8
1051617,8634,10205,2011/2012,8/29/11 0:00,HOME_WIN,84,90,75.75,83.5,84,85,80.25,83.66666667
1051618,8302,9864,2011/2012,8/28/11 0:00,HOME_WIN,78.5,80,76.75,77.2,75,76,80.25,80.66666667
1051619,7878,8603,2011/2012,8/27/11 0:00,AWAY_WIN,75,69.66666667,72.5,69.75,70,71,71,68.66666667
1051620,8661,8558,2011/2012,8/28/11 0:00,HOME_WIN,68.5,70.5,71.25,72.8,72,77,76.5,75
1051621,8315,8370,2011/2012,8/28/11 0:00,DRAW,69,80.5,69.4,77,68,81,69.75,76
1051622,8394,8633,2011/2012,8/28/11 0:00,AWAY_WIN,88,73,83.5,73.25,89,75,85,72.2
1051623,8305,8581,2011/2012,8/28/11 0:00,DRAW,75,74,71.25,75.5,73,75,73,72
1051829,7878,8558,2011/2012,5/1/12 0:00,HOME_WIN,73,72.33333333,72.5,71,77,70,75,73
1051830,9906,8560,2011/2012,5/2/12 0:00,DRAW,73.5,85,73.33333333,77.75,78,76,71.6,77
1051831,8302,8603,2011/2012,5/2/12 0:00,AWAY_WIN,76,79.5,72.6,75,69,78,72.66666667,80
1051832,8394,8581,2011/2012,5/2/12 0:00,HOME_WIN,75,76,70.5,71.33333333,74,78,73.8,71
1051833,8315,8633,2011/2012,5/2/12 0:00,AWAY_WIN,88.5,73.5,83.25,75,89,81,83.5,73.75
1051834,10267,8371,2011/2012,5/2/12 0:00,HOME_WIN,71.5,80,71.66666667,76.8,73,79,74,78
1051835,8661,8370,2011/2012,5/2/12 0:00,HOME_WIN,73.66666667,72.5,69.75,73.5,73,77,71.33333333,71.75
1051836,8634,9864,2011/2012,5/2/12 0:00,HOME_WIN,77,94,75.25,83.5,80,72,74.8,83
1051837,8305,8696,2011/2012,5/1/12 0:00,DRAW,69,74.5,72,74.25,66,75,68.66666667,74.25
1051838,9869,10205,2011/2012,5/1/12 0:00,AWAY_WIN,75,70,74,70.4,83,73,75.16666667,69
1051839,8370,8315,2011/2012,1/28/12 0:00,AWAY_WIN,82,73,76.5,70.6,81,70,74.28571429,71.33333333
1051840,8696,10267,2011/2012,1/29/12 0:00,DRAW,82,70,75.75,72.75,80,76,77,71.75
1051841,9864,8302,2011/2012,1/29/12 0:00,HOME_WIN,81,75,75.83333333,75,78,75,80.33333333,79
1051842,8633,8394,2011/2012,1/28/12 0:00,HOME_WIN,71,89,71,83.5,78,89,72.83333333,82
1051843,8371,9906,2011/2012,1/30/12 0:00,AWAY_WIN,85,69,78,69.66666667,76,73,77,73.83333333
1051844,8603,7878,2011/2012,1/29/12 0:00,AWAY_WIN,72.33333333,76,72,71.8,70,73,75,72
1051845,8581,8305,2011/2012,1/29/12 0:00,AWAY_WIN,73.5,77,74.5,71.25,75,74,74,73.4
1051846,8560,9869,2011/2012,1/29/12 0:00,HOME_WIN,69,73.66666667,68.5,71.5,73,78,72.4,72.66666667
1051847,8558,8661,2011/2012,1/28/12 0:00,HOME_WIN,74,67,72.8,73.6,77,68,72,76
1051848,10205,8634,2011/2012,1/28/12 0:00,DRAW,94,73,83.83333333,74.66666667,85,83,88.33333333,78.4
1051850,9906,10267,2011/2012,2/5/12 0:00,DRAW,80,85,78,78,80,76,76.66666667,79.8
1051851,7878,9864,2011/2012,2/6/12 0:00,HOME_WIN,75,72.33333333,76,72,75,70,78.75,75
1051852,8305,8633,2011/2012,2/4/12 0:00,AWAY_WIN,89,73.66666667,82.8,73.5,89,75,85.66666667,73.66666667
1051853,9869,8371,2011/2012,2/5/12 0:00,DRAW,69,74,70,73.75,73,73,73.4,72.6
1051854,8661,8603,2011/2012,2/4/12 0:00,HOME_WIN,76,72.5,74,73.5,73,73,68.6,71.5
1051855,8581,8696,2011/2012,2/4/12 0:00,DRAW,71,77,72.25,71.25,66,74,70.8,73.4
1051856,8634,8560,2011/2012,2/4/12 0:00,HOME_WIN,73,94,73,83.5,78,85,68.6,76.8
1051857,8315,8558,2011/2012,2/4/12 0:00,DRAW,67,81,73.6,75,68,81,76,74.2
1051858,8302,10205,2011/2012,2/5/12 0:00,AWAY_WIN,71,79.5,74.66666667,76.6,83,78,78,79.66666667
1051859,9864,8661,2011/2012,2/12/12 0:00,HOME_WIN,70.66666667,75,72,75,77,75,71,77.75
1051860,8633,8581,2011/2012,2/12/12 0:00,HOME_WIN,76,87.66666667,70.66666667,83.25,74,89,71.6,83.66666667
1051861,8371,8634,2011/2012,2/11/12 0:00,HOME_WIN,89.5,71.5,85.2,72,85,73,77.66666667,73
1051862,8603,8315,2011/2012,2/11/12 0:00,HOME_WIN,81,73.5,76.25,72.6,81,69,74.5,73.33333333
1051863,8560,8302,2011/2012,2/13/12 0:00,HOME_WIN,79.5,72.5,75,73,74,78,77.75,68.6
1051864,8558,8394,2011/2012,2/12/12 0:00,AWAY_WIN,76,72,71.25,73.6,78,68,71.4,76
1051865,8696,9906,2011/2012,2/11/12 0:00,DRAW,85,71,77,72.75,76,76,79.8,70
1051866,10205,7878,2011/2012,2/12/12 0:00,HOME_WIN,72.33333333,79,72,72.5,70,83,73,77.33333333
1051867,8370,8305,2011/2012,2/12/12 0:00,HOME_WIN,74,74.5,75,71.25,75,71,74,71.75
1051868,10267,9869,2011/2012,2/12/12 0:00,HOME_WIN,74,81,73.75,77,73,79,72.4,77
1051869,8315,9864,2011/2012,2/19/12 0:00,HOME_WIN,75,80,75,72.66666667,75,81,77.75,75.5
1051870,8633,8696,2011/2012,2/18/12 0:00,HOME_WIN,69.5,89,72.75,81.75,76,89,70.75,84
1051871,8302,8371,2011/2012,2/18/12 0:00,HOME_WIN,71.5,81,72,76.8,73,74,72.16666667,79.25
1051872,8394,8603,2011/2012,2/20/12 0:00,AWAY_WIN,73.5,71,71.75,71.33333333,69,78,72.5,72
1051873,7878,8560,2011/2012,2/19/12 0:00,HOME_WIN,73.5,72,73,72,78,74,71.2,72.75
1051874,8305,8558,2011/2012,2/18/12 0:00,DRAW,72,73.5,71.5,75.25,68,75,74.75,74.75
1051875,9869,9906,2011/2012,2/19/12 0:00,DRAW,85,72.5,78,69.75,76,73,77,72.25
1051876,8661,10205,2011/2012,2/19/12 0:00,HOME_WIN,75,72.5,73.75,72.5,83,77,78.8,71.75
1051877,8581,8370,2011/2012,2/19/12 0:00,AWAY_WIN,75,76,69.66666667,70.66666667,71,74,71.5,73.2
1051878,8634,10267,2011/2012,2/19/12 0:00,HOME_WIN,82,89.5,78,81.75,80,85,76.25,87.25
1051879,8603,8305,2011/2012,2/25/12 0:00,DRAW,73.5,73.5,74,72.6,75,69,74.75,72
1051880,8696,9869,2011/2012,2/25/12 0:00,DRAW,72.5,70,69.75,72.25,73,76,72.25,71.75
1051881,8560,8661,2011/2012,2/26/12 0:00,HOME_WIN,72.5,73.66666667,72.5,71,77,78,71.75,70.25
1051882,8558,8581,2011/2012,2/25/12 0:00,AWAY_WIN,76,73,70.33333333,73.6,74,68,74.4,73.75
1051883,9906,8634,2011/2012,2/26/12 0:00,AWAY_WIN,89.5,85,84.5,78,85,76,89,77.4
1051884,10205,8315,2011/2012,2/26/12 0:00,DRAW,0,75,77.5,74.33333333,81,83,74.5,77.33333333
1051885,8370,8633,2011/2012,2/26/12 0:00,AWAY_WIN,88.5,74.5,83.5,71.25,89,71,84.75,71.75
1051886,10267,8302,2011/2012,2/26/12 0:00,AWAY_WIN,81,82,76.4,77.6,74,79,79.25,77
1051887,9864,8394,2011/2012,2/25/12 0:00,HOME_WIN,71,75,70.6,75,78,75,70.25,77.75
1051888,8371,7878,2011/2012,2/26/12 0:00,HOME_WIN,72.5,69,71,72,74,73,72.75,73
1051889,8394,10205,2011/2012,3/4/12 0:00,HOME_WIN,83,71,76.5,70.25,83,78,75.28571429,73
1051890,8370,8696,2011/2012,3/3/12 0:00,HOME_WIN,71,74.5,72.75,71.25,76,71,70.6,72
1051891,7878,10267,2011/2012,3/4/12 0:00,AWAY_WIN,82,71,77.66666667,71,79,70,77,71
1051892,8305,9864,2011/2012,3/3/12 0:00,AWAY_WIN,75,74,76,74.75,75,75,77.75,74.33333333
1051893,8661,8371,2011/2012,3/3/12 0:00,DRAW,74,74,71.66666667,74.5,73,77,72,72
1051894,8581,8603,2011/2012,3/5/12 0:00,HOME_WIN,73.5,76,72.6,70.33333333,69,74,73.33333333,74.4
1051895,8634,9869,2011/2012,3/3/12 0:00,HOME_WIN,61,0,67.6,84,73,85,72.25,84.33333333
1051896,8315,8560,2011/2012,3/4/12 0:00,HOME_WIN,75,81,71,76.25,78,81,71.6,76.75
1051897,8633,8558,2011/2012,3/4/12 0:00,HOME_WIN,73,88.5,73.6,83,68,89,76,84
1051898,8302,9906,2011/2012,3/3/12 0:00,DRAW,77,76,77.75,76.4,76,74,76,78.75
1051899,8371,8315,2011/2012,3/11/12 0:00,HOME_WIN,80,74,74.33333333,71.66666667,81,73,74.5,73.83333333
1051900,9864,8581,2011/2012,3/10/12 0:00,HOME_WIN,76,77,70.66666667,75.4,74,75,72.6,80.75
1051901,9869,8302,2011/2012,3/10/12 0:00,HOME_WIN,78,68.66666667,75,68,74,73,78.75,72.5
1051902,8560,8394,2011/2012,3/10/12 0:00,HOME_WIN,71,72.5,70.8,71.25,78,78,72.25,74.25
1051903,8603,8633,2011/2012,3/10/12 0:00,AWAY_WIN,88.5,73.5,83.5,72.6,89,69,84.75,73.33333333
1051904,9906,7878,2011/2012,3/11/12 0:00,HOME_WIN,69.5,81,70.4,78.25,70,76,71.33333333,75.5
1051905,10205,8305,2011/2012,3/12/12 0:00,AWAY_WIN,74.5,83,74.75,76.5,75,83,75,76.14285714
1051906,8558,8370,2011/2012,3/11/12 0:00,HOME_WIN,73,74,70.25,73,71,68,72,73.25
1051907,10267,8661,2011/2012,3/11/12 0:00,DRAW,67,80.66666667,74,76.75,77,79,72,76.66666667
1051908,8696,8634,2011/2012,3/11/12 0:00,AWAY_WIN,94,70,85.66666667,72.66666667,85,66,85.83333333,71.5
1051909,8305,8560,2011/2012,3/17/12 0:00,HOME_WIN,75,74.5,71.33333333,73.5,78,75,71.2,75
1051910,8558,8696,2011/2012,3/19/12 0:00,HOME_WIN,71,74,71,73.8,76,68,70.42857143,73
1051911,8661,9906,2011/2012,3/18/12 0:00,HOME_WIN,81,72.5,78,74.5,76,77,75.5,72
1051912,8581,10205,2011/2012,3/18/12 0:00,HOME_WIN,79,76,73,70.33333333,83,74,74.75,74.4
1051913,8315,10267,2011/2012,3/18/12 0:00,AWAY_WIN,80,80,76.83333333,75,79,81,75.5,75
1051914,8633,9864,2011/2012,3/18/12 0:00,DRAW,77,89,75.6,83.75,75,89,79,84.75
1051915,8302,8634,2011/2012,3/17/12 0:00,AWAY_WIN,94,78,84,76,85,74,88,78.75
1051916,8394,8371,2011/2012,3/17/12 0:00,DRAW,74,76,71.66666667,70.33333333,73,78,73.83333333,71.5
1051917,8370,8603,2011/2012,3/17/12 0:00,HOME_WIN,73.5,74.5,72.6,71.25,69,71,73.33333333,71.75
1051918,7878,9869,2011/2012,3/17/12 0:00,HOME_WIN,68.66666667,72.66666667,68.6,72,73,70,72.5,73
1051919,8371,8305,2011/2012,3/20/12 0:00,DRAW,73.66666667,74,74.75,72,75,73,74.33333333,74
1051920,8603,8558,2011/2012,3/22/12 0:00,DRAW,70,73.5,72.75,72.6,68,69,74.5,72
1051921,9869,8661,2011/2012,3/21/12 0:00,AWAY_WIN,69.5,68.66666667,73,68.6,77,73,72,71.5
1051922,8560,8581,2011/2012,3/21/12 0:00,AWAY_WIN,77,72.5,72,71.25,74,78,74,73.75
1051923,9906,8315,2011/2012,3/21/12 0:00,HOME_WIN,80,85,76.25,78,81,76,73.6,77
1051924,10205,8633,2011/2012,3/21/12 0:00,DRAW,89,79,83,73,89,83,84.66666667,77.5
1051925,8696,8302,2011/2012,3/22/12 0:00,AWAY_WIN,79.5,71,76.4,72.25,74,66,79.33333333,69.6
1051926,10267,8394,2011/2012,3/21/12 0:00,AWAY_WIN,71,79.5,70.66666667,76.25,78,79,70.83333333,76.5
1051927,9864,8370,2011/2012,3/22/12 0:00,HOME_WIN,74.5,77,71.25,75.83333333,71,75,71.75,80.33333333
1051928,8634,7878,2011/2012,3/20/12 0:00,HOME_WIN,72.33333333,89.5,70.5,84.25,70,85,73,80.25
1051669,10267,9906,2011/2012,9/10/11 0:00,HOME_WIN,86,80,77,77,73,76,78.8,77.66666667
1051670,8371,9869,2011/2012,9/11/11 0:00,HOME_WIN,71,72,73.25,70,73,67,72.4,71
1051671,8560,8634,2011/2012,9/10/11 0:00,DRAW,86,71.5,82,69.75,85,77,82.28571429,73.5
1051672,10205,8302,2011/2012,9/10/11 0:00,DRAW,80,85,77,74.75,76,84,80.66666667,80
1051673,9864,7878,2011/2012,9/12/11 0:00,HOME_WIN,74.66666667,80,70,76.75,71,75,74,79.8
1051674,8603,8661,2011/2012,9/11/11 0:00,HOME_WIN,70.5,74,72.83333333,72,77,70,71,72
1051675,8558,8315,2011/2012,9/11/11 0:00,HOME_WIN,80.5,72.5,77,72.75,81,72,74.8,76.5
1051676,8370,8394,2011/2012,9/11/11 0:00,DRAW,78,69,73.75,69.4,75,68,73.4,69.75
1051677,8633,8305,2011/2012,9/10/11 0:00,HOME_WIN,74,88,73.25,83.5,75,89,73.75,85
1051678,8696,8581,2011/2012,9/11/11 0:00,DRAW,73.66666667,71,71.66666667,68.33333333,73,74,73,71
1051929,8581,8371,2011/2012,3/25/12 0:00,AWAY_WIN,66,76,72,70.33333333,73,74,71.75,74.4
1051930,8603,8696,2011/2012,3/25/12 0:00,DRAW,70,75,72.33333333,71.75,66,69,69.83333333,72.33333333
1051931,8315,9869,2011/2012,3/25/12 0:00,DRAW,66,81,69.75,76.25,73,81,73.25,76
1051932,8633,8560,2011/2012,3/24/12 0:00,HOME_WIN,73.5,87.66666667,73,80.5,78,89,72,84.33333333
1051933,8394,9906,2011/2012,3/25/12 0:00,HOME_WIN,81,76,76.6,69.75,76,78,77,71
1051934,8370,10205,2011/2012,3/25/12 0:00,AWAY_WIN,79,74.5,73,70.6,83,71,79.5,71.66666667
1051935,7878,8302,2011/2012,3/26/12 0:00,AWAY_WIN,79.5,71.75,76.4,72,74,74,80,72.5
1051936,8305,10267,2011/2012,3/24/12 0:00,HOME_WIN,82,73.66666667,78,74.75,79,75,75,74.33333333
1051937,8558,9864,2011/2012,3/25/12 0:00,AWAY_WIN,77,72,75.16666667,72.5,75,68,78,73.8
1051938,8661,8634,2011/2012,3/24/12 0:00,AWAY_WIN,89.5,71.5,86.33333333,74.5,85,77,85.6,72
1051939,8560,8370,2011/2012,4/1/12 0:00,HOME_WIN,74.5,73.66666667,71.4,71.5,71,78,72.66666667,72
1051940,8696,7878,2011/2012,3/31/12 0:00,AWAY_WIN,72,70.5,70.75,72.75,74,66,71.33333333,70
1051941,9906,8305,2011/2012,4/1/12 0:00,HOME_WIN,74.5,81,75,77,75,76,73.75,80
1051942,10205,8558,2011/2012,4/1/12 0:00,DRAW,74,75,72.75,73,68,83,73.75,78.8
1051943,8302,8661,2011/2012,4/2/12 0:00,HOME_WIN,71.5,79.5,74.5,75.8,77,74,72,80
1051944,10267,8581,2011/2012,4/1/12 0:00,DRAW,76,78,70.5,77.5,74,79,75,76
1051945,9864,8603,2011/2012,3/31/12 0:00,AWAY_WIN,75,75,71.33333333,75.83333333,69,80,71.75,80.5
1051946,8634,8315,2011/2012,3/31/12 0:00,HOME_WIN,65,89.5,75,84,81,85,74.2,80.75
1051947,8371,8633,2011/2012,3/31/12 0:00,AWAY_WIN,87.66666667,74,82.5,72.33333333,89,73,83.66666667,72.5
1051948,9869,8394,2011/2012,3/31/12 0:00,AWAY_WIN,76,72.5,70,67.33333333,78,73,71,72.8
1051949,8581,9906,2011/2012,4/8/12 0:00,HOME_WIN,77,76,78,70.33333333,76,74,79.4,74.4
1051950,8603,10205,2011/2012,4/7/12 0:00,HOME_WIN,75,75,73.75,71.75,83,69,78.4,72.33333333
1051951,8315,8302,2011/2012,4/8/12 0:00,HOME_WIN,79.5,81,76,74.5,74,81,79,76
1051952,8633,10267,2011/2012,4/8/12 0:00,DRAW,78,87.66666667,78.4,82,79,89,76,84.66666667
1051953,9864,8696,2011/2012,4/9/12 0:00,HOME_WIN,71,75,73,76.4,66,80,68.66666667,78
1051954,8394,8634,2011/2012,4/7/12 0:00,AWAY_WIN,89.5,71,83.5,70.75,85,78,82,70.2
1051955,8370,8371,2011/2012,4/7/12 0:00,HOME_WIN,71.5,74.5,72.33333333,71.25,73,71,71.2,71.75
1051956,8305,9869,2011/2012,4/7/12 0:00,HOME_WIN,71,73.66666667,70.4,74.75,73,75,72.5,74.33333333
1051957,8558,8560,2011/2012,4/7/12 0:00,DRAW,75,74,71,73.66666667,78,68,73.75,74.6
1051958,8661,7878,2011/2012,4/8/12 0:00,DRAW,72,72.5,71.5,73.5,70,77,73,72
1051959,8371,8558,2011/2012,4/10/12 0:00,HOME_WIN,74,74,75,71.66666667,68,73,73.25,72
1051960,8696,8661,2011/2012,4/12/12 0:00,AWAY_WIN,74,71,73.4,71.5,77,57,71,66.85714286
