,match_api_id,num_top_players_home,num_top_players_away,num_bottom_players_home,num_bottom_players_away,home_team_api_id,away_team_api_id,season,date,result_label,away_Attacker_rating,home_Attacker_rating,away_Defender_rating,home_Defender_rating,away_Goalkeeper_rating,home_Goalkeeper_rating,away_Midfielder_rating,home_Midfielder_rating,HEAD_2_HEAD_HOME_TEAM_WINS,HEAD_2_HEAD_HOME_TEAM_LOSS,HEAD_2_HEAD_DRAW,HOME_WIN_RATE,HOME_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE,AWAY_WIN_RATE_THIS_SEASON,AWAY_WIN_RATE_AT_THIS_GROUND,HOME_TEAM_FORM_GUIDE,AWAY_TEAM_FORM_GUIDE
3181,1474907,0,0,0,0,8344,8654,2013/2014,1/11/14,AWAY_WIN,72.0,72.33333333,71.75,71.8,76.0,73.0,73.0,73.0,0.0,1.0,0.0,0.3,0.3,0.1375,0.1,0.181018804661,LDLLW,LDLLD
3182,1474908,1,0,0,0,8668,9850,2013/2014,1/11/14,HOME_WIN,74.5,80.0,72.6,76.75,79.0,81.0,74.66666667,78.6,0.0,0.2,0.8,0.524271845,0.6,0.170212766,0.2,0.0,DWLWW,DLLDD
3183,1474909,0,0,0,0,9879,8472,2013/2014,1/11/14,AWAY_WIN,75.5,81.0,72.4,74.25,72.0,73.0,74.0,77.8,0.4,0.2,0.4,0.475247525,0.3,0.197916667,0.1,0.25,WLWLL,LDWDD
3184,1474911,0,1,0,0,8667,8455,2013/2014,1/11/14,AWAY_WIN,82.0,70.0,81.2,71.25,85.0,74.0,82.75,72.6,0.0,0.6,0.4,0.291666667,0.5,0.470588235,0.4,0.5,LWLDD,WWWDW
3185,1474912,1,0,0,0,10260,10003,2013/2014,1/11/14,HOME_WIN,81.0,0.0,74.75,81.0,73.0,82.0,74.2,77.28571429,0.8,0.0,0.2,0.805825243,0.4,0.266666667,0.3,0.0,LWWWW,LDLLD
3186,1474913,0,1,0,0,10261,8456,2013/2014,1/12/14,AWAY_WIN,83.0,79.0,81.5,75.6,83.0,79.0,84.75,77.0,0.0,0.888888889,0.111111111,0.428571429,0.5,0.367346939,0.4,0.75,LLWWD,WWWWW
3187,1474918,0,0,0,0,8466,8659,2013/2014,1/11/14,HOME_WIN,75.5,75.0,71.75,75.8,78.0,76.0,75.25,76.0,0.333333333,0.666666667,0.0,0.344827586,0.4,0.210526316,0.1,1.0,LLWLD,WDDDL
3188,1474920,0,1,0,0,10194,8650,2013/2014,1/12/14,AWAY_WIN,87.0,70.0,78.8,73.5,81.0,71.0,79.25,75.4,0.272727273,0.272727273,0.454545455,0.431372549,0.4,0.388349515,0.3,0.0,DLLWD,WLLWW
3189,1474921,1,0,0,0,8586,9826,2013/2014,1/11/14,HOME_WIN,73.0,81.5,70.4,76.5,74.0,84.0,73.25,75.75,1.0,0.0,0.0,0.564356436,0.4,0.2,0.2,0.0,WWDWL,DLWLL
3190,1474922,1,0,0,0,9825,9879,2013/2014,1/18/14,HOME_WIN,81.0,81.0,72.33333333,80.5,79.0,80.0,75.83333333,80.0,0.454545455,0.181818182,0.363636364,0.634615385,0.7,0.173076923,0.3,0.0,WWWWD,LWLWL
3191,1474923,1,1,0,0,8455,10260,2013/2014,1/19/14,HOME_WIN,0.0,83.0,81.25,80.6,82.0,85.0,76.66666667,82.75,0.363636364,0.363636364,0.272727273,0.711538462,0.9,0.557692308,0.6,0.2,WWWWD,WLWWW
3192,1474924,0,0,0,0,9826,10194,2013/2014,1/18/14,HOME_WIN,70.0,0.0,73.5,70.4,72.0,74.0,75.0,72.4,0.0,1.0,0.0,0.3,0.3,0.153846154,0.1,0.0,LDLWL,LDLLW
3193,1474925,1,0,0,0,8650,10252,2013/2014,1/18/14,DRAW,75.66666667,84.5,75.0,78.5,79.0,81.0,71.5,79.0,0.545454545,0.272727273,0.181818182,0.576923077,0.9,0.339805825,0.4,0.4,WWLLW,LWDLL
3194,1474928,1,0,0,0,8456,8344,2013/2014,1/18/14,HOME_WIN,73.0,83.0,73.6,81.5,73.0,83.0,71.66666667,84.0,0.0,1.0,0.0,0.75,1.0,0.1,0.1,0.117193731278,WWWWW,LLDLL
3195,1474929,0,0,0,0,9850,8667,2013/2014,1/18/14,HOME_WIN,76.0,74.5,69.25,73.0,74.0,79.0,73.6,74.75,0.0,1.0,0.0,0.375,0.3,0.127659574,0.1,0.225597803703,LDLLD,LLWLD
3196,1474930,0,0,0,0,8472,8466,2013/2014,1/18/14,DRAW,75.0,75.5,74.6,72.4,76.0,72.0,76.0,74.33333333,0.333333333,0.0,0.666666667,0.354166667,0.2,0.206896552,0.3,0.0,WLDWD,WLLWL
3197,1474931,0,1,0,0,10003,8586,2013/2014,1/19/14,AWAY_WIN,80.0,81.0,76.5,75.0,84.0,73.0,76.4,73.5,0.0,1.0,0.0,0.333333333,0.2,0.403846154,0.7,1.0,LLDLL,WWWDW
3198,1474932,0,1,0,0,8659,8668,2013/2014,1/20/14,DRAW,80.0,75.5,76.8,72.25,81.0,78.0,78.25,75.0,0.25,0.625,0.125,0.379746835,0.3,0.291262136,0.4,0.666666667,LWDDD,WDWLW
3199,1474933,0,0,0,0,8654,10261,2013/2014,1/18/14,AWAY_WIN,79.0,72.0,75.8,72.66666667,79.0,76.0,77.0,73.0,0.285714286,0.285714286,0.428571429,0.37804878,0.2,0.258823529,0.5,0.333333333,WLDLL,LLLWW
3200,1474934,0,0,0,0,10252,8659,2013/2014,1/29/14,HOME_WIN,74.5,77.0,72.0,74.75,78.0,79.0,76.0,71.5,0.375,0.125,0.5,0.303921569,0.181818182,0.207792208,0.090909091,0.25,DLWDL,DLWDD
3201,1474935,0,0,0,0,9826,8667,2013/2014,1/28/14,HOME_WIN,75.0,72.0,68.5,70.2,74.0,74.0,72.75,73.25,1.0,0.0,0.0,0.363636364,0.363636364,0.125,0.090909091,0.0,WLDLW,LLLWL
3202,1474936,1,1,0,0,8650,8668,2013/2014,1/28/14,HOME_WIN,80.0,85.0,76.25,75.25,81.0,81.0,78.8,79.0,0.454545455,0.090909091,0.454545455,0.571428571,0.818181818,0.288461538,0.363636364,0.0,DWWLL,DWDWL
3203,1474937,1,0,0,0,10260,8344,2013/2014,1/28/14,HOME_WIN,72.66666667,89.0,71.0,79.0,74.0,82.0,72.0,79.0,0.0,0.0,1.0,0.807692308,0.454545455,0.090909091,0.090909091,0.117193731278,LWLWW,LLLDL
3204,1474938,0,0,0,0,9850,10261,2013/2014,1/28/14,DRAW,76.33333333,74.0,76.6,73.0,79.0,79.0,75.5,74.66666667,0.2,0.6,0.2,0.387755102,0.363636364,0.26744186,0.545454545,0.0,WLDLL,WLLLW
3205,1474940,0,1,0,0,8466,9825,2013/2014,1/28/14,DRAW,81.0,67.5,80.5,73.0,80.0,76.0,80.2,76.66666667,0.0,0.666666667,0.333333333,0.366666667,0.454545455,0.490384615,0.727272727,0.0,DWLLW,WWWWW
3206,1474942,0,1,0,0,8472,10194,2013/2014,1/29/14,HOME_WIN,71.0,75.5,73.5,72.0,81.0,72.0,74.8,73.5,0.4,0.3,0.3,0.350515464,0.181818182,0.152380952,0.090909091,0.0,DWLDW,LLDLL
3207,1474943,0,0,0,0,10003,9879,2013/2014,1/28/14,HOME_WIN,81.0,78.5,73.0,75.5,79.0,73.0,75.83333333,74.75,0.75,0.25,0.0,0.326086957,0.181818182,0.171428571,0.272727273,1.0,LLLDL,LLWLW
3208,1474944,1,0,0,0,8455,8654,2013/2014,1/29/14,DRAW,73.5,83.0,71.75,80.2,76.0,85.0,73.5,83.5,0.625,0.125,0.25,0.714285714,0.909090909,0.148148148,0.181818182,0.0,WWWWW,LWLDL
3209,1474945,1,1,0,0,8586,8456,2013/2014,1/29/14,AWAY_WIN,85.5,77.0,82.0,76.5,83.0,84.0,84.75,76.25,0.4,0.5,0.1,0.568627451,0.454545455,0.373737374,0.454545455,0.25,WWWWD,WWWWW
3210,1474946,1,0,0,0,9825,9826,2013/2014,2/2/14,HOME_WIN,72.0,80.0,70.25,80.5,74.0,80.0,72.0,82.5,1.0,0.0,0.0,0.638095238,0.727272727,0.181818182,0.181818182,0.0,DWWWW,WWLDL
3211,1474947,0,0,0,0,8344,9850,2013/2014,2/1/14,HOME_WIN,74.5,73.33333333,73.0,72.2,79.0,74.0,74.25,72.0,0.0,0.0,1.0,0.272727273,0.272727273,0.166666667,0.181818182,0.165684831014,LLLLD,DWLDL
3212,1474948,1,0,0,0,8668,10252,2013/2014,2/1/14,HOME_WIN,75.33333333,0.0,74.0,77.0,79.0,81.0,70.66666667,78.0,0.181818182,0.181818182,0.636363636,0.528846154,0.636363636,0.336538462,0.363636364,0.2,LDWDW,WDLWD
3213,1474949,0,0,0,0,9879,8466,2013/2014,2/1/14,AWAY_WIN,75.0,75.0,73.5,73.75,76.0,79.0,77.5,76.2,0.0,0.333333333,0.666666667,0.470588235,0.272727273,0.2,0.272727273,0.0,LLLWL,DDWLL
3214,1474951,0,1,0,0,8667,8586,2013/2014,2/1/14,DRAW,81.5,74.5,78.0,70.5,84.0,69.0,76.5,72.25,0.2,0.6,0.2,0.285714286,0.454545455,0.40952381,0.727272727,1.0,LLLLW,LWWWW
3215,1474952,1,1,0,0,8456,8455,2013/2014,2/3/14,AWAY_WIN,83.0,83.5,80.8,80.6,85.0,83.0,82.75,85.66666667,0.454545455,0.454545455,0.090909091,0.752475248,1.0,0.475728155,0.454545455,0.2,WWWWW,DWWWW
3216,1474953,0,0,0,0,10261,8472,2013/2014,2/1/14,AWAY_WIN,74.0,73.0,72.0,76.6,72.0,79.0,73.75,75.5,0.25,0.25,0.5,0.423529412,0.454545455,0.206185567,0.181818182,0.25,DWLLL,WDWLD
3217,1474954,1,1,0,0,10194,10260,2013/2014,2/1/14,HOME_WIN,88.0,70.5,79.0,73.5,82.0,81.0,81.0,74.5,0.0,0.909090909,0.090909091,0.427184466,0.363636364,0.552380952,0.545454545,0.8,LLLDL,WLWLW
3218,1474955,0,1,0,0,8659,8650,2013/2014,2/2/14,DRAW,85.0,70.5,75.25,71.75,81.0,78.0,79.0,75.5,0.375,0.625,0.0,0.375,0.272727273,0.394230769,0.363636364,0.666666667,LDLWD,WDWWL
3219,1474956,0,0,0,0,8654,10003,2013/2014,2/1/14,HOME_WIN,78.0,73.5,74.0,71.75,73.0,76.0,74.66666667,74.25,0.333333333,0.333333333,0.333333333,0.373493976,0.181818182,0.260869565,0.272727273,0.0,DLWLD,WLLLD
3220,1474450,0,0,0,0,9826,8659,2013/2014,2/8/14,HOME_WIN,72.0,72.0,69.75,71.33333333,78.0,74.0,75.4,72.0,0.0,1.0,0.0,0.416666667,0.416666667,0.205128205,0.083333333,0.25,LWWLD,DLDLW
3221,1474958,0,0,0,0,10252,8654,2013/2014,2/8/14,AWAY_WIN,71.0,75.66666667,71.75,73.0,77.0,79.0,74.25,70.66666667,0.5,0.25,0.25,0.310679612,0.25,0.146341463,0.166666667,0.0,LWDLW,WDLWL
3222,1474959,1,0,0,0,8455,10261,2013/2014,2/8/14,HOME_WIN,75.33333333,83.0,73.8,80.25,79.0,85.0,75.5,83.2,0.333333333,0.333333333,0.333333333,0.70754717,0.833333333,0.264367816,0.5,0.25,WDWWW,LDWLL
3223,1474961,1,1,0,0,8650,9825,2013/2014,2/8/14,HOME_WIN,80.0,85.0,80.25,75.5,80.0,81.0,82.2,79.0,0.090909091,0.454545455,0.454545455,0.575471698,0.833333333,0.485714286,0.666666667,0.6,DWDWW,WDWWW
3224,1474962,1,0,0,0,10260,9879,2013/2014,2/9/14,DRAW,64.0,88.0,73.0,81.0,79.0,82.0,73.0,78.6,0.727272727,0.181818182,0.090909091,0.80952381,0.5,0.169811321,0.25,0.0,LWLWL,LLLLW
3225,1474963,0,1,0,0,9850,8456,2013/2014,2/8/14,DRAW,84.0,74.0,82.0,74.25,83.0,79.0,84.0,74.0,0.2,0.8,0.0,0.38,0.333333333,0.38,0.5,1.0,LDWLD,LWWWW
3226,1474964,0,1,0,0,8466,10194,2013/2014,2/8/14,DRAW,70.5,75.0,72.5,74.4,81.0,76.0,74.0,76.66666667,0.0,0.0,1.0,0.35483871,0.416666667,0.150943396,0.083333333,0.0,WDDWL,WLLLD
3227,1474965,0,0,0,0,8472,8667,2013/2014,2/8/14,AWAY_WIN,75.0,74.0,70.5,72.0,69.0,72.0,72.75,73.5,0.75,0.25,0.0,0.357142857,0.25,0.12244898,0.083333333,0.0,WWDWL,DLLLL
3228,1474966,1,0,0,0,10003,8344,2013/2014,2/8/14,HOME_WIN,73.66666667,78.0,71.8,75.5,74.0,80.0,72.0,73.75,0.0,1.0,0.0,0.340425532,0.25,0.083333333,0.083333333,0.117193731278,LWLLL,WLLLL
3229,1474967,1,1,0,0,8586,8668,2013/2014,2/9/14,HOME_WIN,71.0,80.0,78.75,78.0,81.0,84.0,78.6,77.2,0.181818182,0.363636364,0.454545455,0.563106796,0.416666667,0.285714286,0.333333333,0.2,DLWWW,WLDWD
3230,1474968,1,1,0,0,9825,10260,2013/2014,2/12/14,DRAW,88.0,80.0,81.0,80.75,82.0,80.0,78.4,82.8,0.181818182,0.636363636,0.181818182,0.641509434,0.75,0.547169811,0.5,0.4,LWDWW,DLWLW
3231,1474969,0,0,0,0,8344,10252,2013/2014,2/11/14,DRAW,77.0,73.25,72.0,71.6,79.0,74.0,70.75,72.0,0.0,1.0,0.0,0.333333333,0.333333333,0.333333333,0.333333333,0.397469192691,LWLLL,LLWDL
3232,1474970,0,0,0,0,8667,8466,2013/2014,2/11/14,AWAY_WIN,75.0,75.0,73.4,70.5,76.0,69.0,76.66666667,72.75,0.0,1.0,0.0,0.28,0.416666667,0.225806452,0.333333333,1.0,WDLLL,DWDDW
3233,1474972,1,1,0,0,10194,10003,2013/2014,2/12/14,DRAW,77.0,70.5,75.5,73.0,80.0,81.0,75.33333333,74.5,0.4,0.4,0.2,0.432692308,0.416666667,0.255319149,0.25,0.0,DWLLL,WLWLL
3234,1474973,0,1,0,0,8659,8455,2013/2014,2/11/14,DRAW,82.0,70.0,80.25,69.75,85.0,78.0,83.2,75.5,0.222222222,0.666666667,0.111111111,0.37037037,0.25,0.480769231,0.5,0.5,LDLDL,WWDWW
3235,1474974,0,0,0,0,8654,9850,2013/2014,2/11/14,HOME_WIN,75.0,71.0,74.25,71.75,79.0,77.0,74.2,74.25,0.333333333,0.333333333,0.333333333,0.380952381,0.25,0.163265306,0.166666667,0.0,WWDLW,DLDWL
3236,1474975,1,0,0,0,8668,9826,2013/2014,4/16/14,AWAY_WIN,72.0,78.0,71.5,75.75,74.0,81.0,73.0,79.0,0.0,0.0,1.0,0.550458716,0.75,0.1875,0.1875,1.0,WWWWW,WWWLD
3237,1474976,0,1,0,0,9879,8650,2013/2014,2/12/14,AWAY_WIN,85.0,75.0,75.25,73.2,81.0,79.0,79.0,73.0,0.272727273,0.545454545,0.181818182,0.466019417,0.25,0.39047619,0.333333333,0.6,DLLLL,WDWDW
3238,1474977,1,0,0,0,8456,8472,2013/2014,4/16/14,DRAW,72.0,85.5,72.6,81.25,72.0,82.0,73.0,81.25,0.25,0.5,0.25,0.752380952,0.933333333,0.205882353,0.1875,0.0,LWDWW,LLLLL
3239,1474978,0,1,0,0,10261,8586,2013/2014,2/12/14,AWAY_WIN,80.0,73.66666667,77.8,76.5,84.0,79.0,76.5,75.33333333,0.333333333,0.444444444,0.222222222,0.418604651,0.416666667,0.405660377,0.666666667,0.0,LLDWL,WDLWW
3240,1474979,1,0,0,0,9825,8472,2013/2014,2/22/14,HOME_WIN,74.0,79.0,71.5,80.25,72.0,80.0,73.5,81.75,0.5,0.1,0.4,0.635514019,0.692307692,0.214285714,0.25,0.0,DLWDW,LWWDW
3241,1474981,0,0,0,0,8344,8667,2013/2014,2/22/14,AWAY_WIN,75.0,72.25,70.75,72.0,74.0,74.0,72.75,70.0,0.0,0.0,1.0,0.307692308,0.307692308,0.14,0.153846154,0.225597803703,DLWLL,LWDLL
3242,1474982,1,1,0,0,8455,8668,2013/2014,2/22/14,HOME_WIN,71.0,82.0,78.75,80.5,81.0,85.0,78.6,83.4,0.272727273,0.363636364,0.363636364,0.710280374,0.846153846,0.283018868,0.307692308,0.0,DWWDW,LWLDW
3243,1474984,0,1,0,0,9826,10260,2013/2014,2/22/14,AWAY_WIN,88.0,71.5,80.75,71.0,82.0,74.0,80.0,73.25,0.0,1.0,0.0,0.461538462,0.461538462,0.542056075,0.461538462,1.0,WLWWL,DDLWL
3244,1474985,1,1,0,0,8650,10003,2013/2014,2/23/14,HOME_WIN,77.5,85.0,75.75,77.0,80.0,82.0,74.75,79.25,0.2,0.2,0.6,0.579439252,0.846153846,0.25,0.230769231,0.0,WWDWD,DWLWL
3245,1474986,1,1,0,0,8456,10194,2013/2014,2/22/14,HOME_WIN,70.5,83.5,73.0,81.5,81.0,83.0,74.5,84.75,0.4,0.1,0.5,0.745098039,0.916666667,0.14953271,0.076923077,0.0,DLWWW,DDWLL
3246,1474987,0,0,0,0,10261,10252,2013/2014,2/23/14,HOME_WIN,75.66666667,78.0,74.33333333,75.2,79.0,79.0,71.5,75.33333333,0.555555556,0.222222222,0.222222222,0.413793103,0.384615385,0.330188679,0.307692308,0.0,LLLDW,DLLWD
3247,1474988,0,1,0,0,9850,8586,2013/2014,2/23/14,HOME_WIN,80.0,74.0,76.8,74.25,84.0,79.0,77.0,74.2,0.2,0.4,0.4,0.37254902,0.307692308,0.411214953,0.692307692,0.5,LDLDW,WWDLW
3248,1474990,0,0,0,0,8659,9879,2013/2014,2/22/14,DRAW,73.0,70.0,76.75,71.75,79.0,78.0,75.6,75.25,0.333333333,0.333333333,0.333333333,0.365853659,0.230769231,0.168224299,0.230769231,0.25,DLDLD,LDLLL
3249,1474991,0,0,0,0,8654,8466,2013/2014,2/22/14,HOME_WIN,75.0,71.0,73.4,71.75,76.0,77.0,76.66666667,74.25,0.333333333,0.0,0.666666667,0.388235294,0.307692308,0.25,0.384615385,0.0,WWWDL,WDWDD
3250,1474993,0,0,0,0,10252,9850,2013/2014,3/2/14,HOME_WIN,75.0,75.66666667,74.25,74.33333333,79.0,79.0,74.0,71.5,0.6,0.2,0.2,0.307692308,0.230769231,0.16,0.153846154,0.0,LDLLW,WLDLD
3251,1474994,1,0,0,0,8668,8654,2013/2014,3/1/14,HOME_WIN,71.0,73.5,71.75,75.75,77.0,81.0,74.5,78.25,0.625,0.0,0.375,0.533333333,0.666666667,0.156626506,0.230769231,0.0,LLWLD,WWWWD
3252,1474995,0,1,0,0,9879,8455,2013/2014,3/1/14,AWAY_WIN,82.0,78.0,80.5,76.66666667,85.0,79.0,82.8,74.6,0.0,0.545454545,0.454545455,0.461538462,0.230769231,0.476190476,0.461538462,0.4,DLDLL,WDWWD
3253,1474996,0,0,0,0,8667,10261,2013/2014,3/1/14,AWAY_WIN,78.5,75.0,74.4,70.75,79.0,74.0,75.33333333,72.5,0.666666667,0.0,0.333333333,0.274509804,0.384615385,0.261363636,0.461538462,0.0,WLWDL,WLLLD
3254,1474997,1,1,0,0,10260,8456,2013/2014,3/25/14,AWAY_WIN,83.0,87.0,81.75,79.66666667,82.0,83.0,84.4,77.66666667,0.545454545,0.363636364,0.090909091,0.794392523,0.428571429,0.382352941,0.5,0.4,WLWWD,WWWDL
3255,1474998,0,1,0,0,8466,8650,2013/2014,3/1/14,AWAY_WIN,85.0,75.0,77.0,75.0,82.0,76.0,79.25,76.33333333,0.666666667,0.333333333,0.0,0.34375,0.384615385,0.396226415,0.384615385,0.0,LWDWD,WWWDW
3256,1474999,1,1,0,0,10194,9825,2013/2014,3/1/14,HOME_WIN,79.0,70.0,80.5,73.0,80.0,81.0,81.75,75.2,0.181818182,0.636363636,0.181818182,0.428571429,0.384615385,0.481132075,0.615384615,0.2,LDDWL,WDLWD
3257,1475000,0,0,0,0,8472,8659,2013/2014,5/7/14,HOME_WIN,69.5,72.0,72.33333333,72.6,78.0,72.0,75.0,73.0,0.125,0.75,0.125,0.349514563,0.235294118,0.214285714,0.166666667,0.333333333,WWWDL,LWLDW
3258,1475002,1,0,0,0,10003,9826,2013/2014,3/2/14,DRAW,72.0,77.0,71.0,75.75,74.0,80.0,72.0,75.0,1.0,0.0,0.0,0.354166667,0.307692308,0.166666667,0.166666667,0.0,LDWLW,LWLWW
3259,1475003,1,0,0,0,8586,8344,2013/2014,3/2/14,HOME_WIN,72.5,81.5,71.83333333,74.25,74.0,84.0,70.0,78.5,1.0,0.0,0.0,0.567307692,0.461538462,0.076923077,0.076923077,0.117193731278,LWWDL,LDLWL
3260,1475005,1,1,0,0,9825,10003,2013/2014,3/25/14,DRAW,80.5,80.0,76.0,79.75,80.0,80.0,74.75,80.0,0.6,0.4,0.0,0.638888889,0.714285714,0.24,0.2,0.5,LWLWD,LLDLD
3261,1475006,0,0,0,0,8344,9879,2013/2014,3/8/14,HOME_WIN,69.5,72.33333333,76.0,71.6,79.0,75.0,75.25,72.0,1.0,0.0,0.0,0.285714286,0.285714286,0.166666667,0.214285714,0.11906269717,LLDLW,LDLDL
3262,1475007,1,1,0,0,8455,8586,2013/2014,3/8/14,HOME_WIN,77.0,82.0,78.5,80.5,84.0,85.0,73.5,82.2,0.272727273,0.181818182,0.545454545,0.712962963,0.857142857,0.407407407,0.642857143,0.0,WWDWW,WLWWD
3263,1475008,0,0,0,0,9826,8466,2013/2014,3/8/14,AWAY_WIN,75.0,71.0,76.0,71.0,76.0,74.0,76.33333333,71.4,0.0,1.0,0.0,0.428571429,0.428571429,0.242424242,0.357142857,1.0,DLWLW,LLWDW
3264,1475009,1,0,0,0,8650,8472,2013/2014,3/26/14,HOME_WIN,73.5,85.0,72.83333333,77.25,72.0,82.0,75.5,79.75,0.5,0.2,0.3,0.583333333,0.857142857,0.21,0.214285714,0.0,WWWWW,LDLLW
3265,1475010,1,0,0,0,8456,10252,2013/2014,5/7/14,HOME_WIN,67.0,83.0,74.0,81.25,78.0,82.0,73.33333333,83.2,0.7,0.2,0.1,0.747663551,0.882352941,0.318181818,0.235294118,0.0,WWWDL,WLDLL
3266,1475011,0,1,0,0,10261,8668,2013/2014,3/25/14,AWAY_WIN,78.0,76.5,75.75,74.6,81.0,79.0,77.5,75.33333333,0.222222222,0.444444444,0.333333333,0.426966292,0.466666667,0.280373832,0.285714286,0.5,WLWWL,WWWLL
3267,1475012,0,1,0,0,9850,10194,2013/2014,3/8/14,DRAW,70.5,74.0,73.0,74.25,81.0,79.0,75.75,74.0,0.4,0.4,0.2,0.384615385,0.357142857,0.148148148,0.071428571,0.0,LWLDL,WLDDW
3268,1475013,0,1,0,0,8659,10260,2013/2014,3/8/14,AWAY_WIN,88.0,72.0,78.33333333,71.75,83.0,78.0,77.2,75.4,0.111111111,0.666666667,0.222222222,0.361445783,0.214285714,0.546296296,0.5,0.75,DDLDL,WDDLW
3269,1475014,0,0,0,0,8654,8667,2013/2014,3/26/14,HOME_WIN,75.0,73.5,71.5,71.75,74.0,76.0,72.5,73.25,0.4,0.4,0.2,0.390804598,0.333333333,0.156862745,0.214285714,0.0,LLLWW,WLLWL
3270,1474151,0,1,0,0,9825,8586,2013/2014,9/1/13,HOME_WIN,84.0,80.5,78.2,77.25,84.0,79.0,78.75,81.0,0.3,0.4,0.3,0.621052632,0.0,0.378947368,1.0,0.2,DWWWW,WDWLW
3271,1474154,0,1,0,0,8344,8668,2013/2014,8/31/13,DRAW,77.0,74.0,77.75,70.8,81.0,73.0,77.0,70.66666667,0.33,0.33,0.33,1.0,1.0,0.276595745,0.0,0.349954159772,DLLWL,WWWWW
3272,1474157,1,0,0,0,8455,10252,2013/2014,8/21/13,HOME_WIN,76.0,82.0,73.75,82.5,79.0,85.0,73.0,83.0,0.6,0.2,0.2,0.694736842,1.0,0.340425532,1.0,0.2,WWWDW,LLLLW
3273,1474159,0,0,0,0,9826,8472,2013/2014,8/31/13,HOME_WIN,70.0,69.0,72.0,68.75,74.0,74.0,74.0,72.0,0.5,0.125,0.375,0.0,0.0,0.206896552,0.0,0.25,LLLLL,LLLLL
3274,1474162,1,1,0,0,8650,10260,2013/2014,9/1/13,HOME_WIN,89.0,78.0,82.5,80.8,82.0,81.0,79.8,78.33333333,0.4,0.5,0.1,0.547368421,1.0,0.557894737,1.0,0.2,WWWWW,LWLWW
3275,1474165,1,0,0,0,8456,8667,2013/2014,8/31/13,HOME_WIN,74.0,85.0,72.0,79.25,74.0,84.0,71.83333333,84.75,0.25,0.25,0.5,0.725274725,1.0,0.131578947,0.0,0.0,WWWWW,LWLLW
3276,1474168,0,0,0,0,10261,9879,2013/2014,8/31/13,HOME_WIN,78.0,77.66666667,75.5,78.0,73.0,79.0,77.6,74.66666667,0.25,0.625,0.125,0.413333333,0.0,0.168421053,1.0,0.25,LLWWD,LLWLL
3277,1474170,0,0,0,0,9850,8466,2013/2014,8/31/13,HOME_WIN,78.0,76.0,72.16666667,73.0,75.0,78.0,75.0,73.75,0.0,0.0,1.0,0.384615385,0.0,0.2,1.0,0.0,LWLDL,LWDWD
3278,1474171,0,1,0,0,8659,10003,2013/2014,9/1/13,AWAY_WIN,78.33333333,76.33333333,75.25,71.5,81.0,72.0,75.0,76.33333333,0.25,0.75,0.0,0.385714286,0.0,0.25,0.0,0.5,LLDDW,WLLWD
3279,1474172,0,1,0,0,8654,10194,2013/2014,8/31/13,AWAY_WIN,73.5,72.0,74.6,72.25,81.0,73.0,76.33333333,75.75,0.428571429,0.285714286,0.285714286,0.410958904,1.0,0.157894737,0.0,0.25,LWLLD,LWDWD
3280,1474316,1,0,0,0,10003,8659,2013/2014,3/15/14,AWAY_WIN,72.0,81.0,71.0,75.25,78.0,80.0,75.5,75.0,0.8,0.2,0.0,0.346938776,0.285714286,0.202531646,0.076923077,0.0,DLDWL,LDDLD
3281,1475015,0,1,0,0,10252,8455,2013/2014,3/15/14,HOME_WIN,82.0,75.66666667,80.5,71.33333333,85.0,79.0,83.4,71.5,0.181818182,0.636363636,0.181818182,0.314285714,0.285714286,0.481132075,0.5,0.6,WLDLL,WWWDW
3282,1475016,1,0,0,0,8668,8344,2013/2014,3/15/14,HOME_WIN,72.0,78.0,72.16666667,75.75,75.0,81.0,72.0,78.25,0.0,0.0,1.0,0.537735849,0.692307692,0.071428571,0.071428571,0.117193731278,WLLWL,WLLDL
3283,1475018,0,0,0,0,9879,10261,2013/2014,3/15/14,HOME_WIN,76.5,62.0,74.6,76.75,79.0,73.0,75.33333333,74.4,0.555555556,0.333333333,0.111111111,0.457142857,0.214285714,0.269662921,0.5,0.0,LLDLD,WWLLL
3284,1475019,0,1,0,0,8667,8456,2013/2014,3/15/14,AWAY_WIN,83.0,75.0,81.75,71.5,83.0,74.0,83.6,72.5,0.2,0.4,0.4,0.269230769,0.357142857,0.376237624,0.461538462,0.0,LWLWD,WDLWW
3285,1475020,1,1,0,0,10260,8650,2013/2014,3/16/14,AWAY_WIN,85.0,88.0,77.25,81.33333333,82.0,83.0,78.5,77.2,0.454545455,0.454545455,0.090909091,0.801886792,0.461538462,0.401869159,0.428571429,0.2,WWDDL,WWWWD
3286,1475023,0,0,0,0,8466,9850,2013/2014,3/15/14,HOME_WIN,74.0,74.0,72.5,76.0,79.0,76.0,74.0,76.25,0.0,0.333333333,0.666666667,0.333333333,0.357142857,0.156862745,0.142857143,0.0,WLLWD,DLWLD
3287,1475024,1,0,0,0,10194,8654,2013/2014,3/15/14,HOME_WIN,73.5,71.0,72.0,73.0,76.0,81.0,75.0,76.0,0.375,0.375,0.25,0.433962264,0.428571429,0.154761905,0.214285714,0.333333333,DWLDD,LWWWW
